DATE,rconsnp09Q3,rconsnp09Q4,rconsnp10Q1,rconsnp10Q2,rconsnp10Q3,rconsnp10Q4,rconsnp11Q1,rconsnp11Q2,rconsnp11Q3,rconsnp11Q4,rconsnp12Q1,rconsnp12Q2,rconsnp12Q3,rconsnp12Q4,rconsnp13Q1,rconsnp13Q2,rconsnp13Q3,rconsnp13Q4,rconsnp14Q1,rconsnp14Q2,rconsnp14Q3,rconsnp14Q4,rconsnp15Q1,rconsnp15Q2,rconsnp15Q3,rconsnp15Q4,rconsnp16Q1,rconsnp16Q2,rconsnp16Q3,rconsnp16Q4,rconsnp17Q1,rconsnp17Q2,rconsnp17Q3,rconsnp17Q4,rconsnp18Q1,rconsnp18Q2,rconsnp18Q3,rconsnp18Q4,rconsnp19Q1,rconsnp19Q2,rconsnp19Q3,rconsnp19Q4,rconsnp20Q1,rconsnp20Q2,rconsnp20Q3,rconsnp20Q4,rconsnp21Q1,rconsnp21Q2,rconsnp21Q3,rconsnp21Q4,rconsnp22Q1
2009:Q4,#N/A,#N/A,259.6,260.3,259.9,259.9,259.9,259.9,280.3,280.3,280.3,280.3,280.7,280.7,280.7,280.7,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,279,298,298,298,298,298,298,298,298,298,298,298,298,298,298,298
2010:Q1,#N/A,#N/A,#N/A,265.4,260.6,260.6,260.6,260.6,282,282,282,282,278.4,278.4,278.4,278.4,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,279.2,299.6,299.6,299.6,299.6,299.6,299.6,299.6,299.6,299.6,299.6,299.6,299.6,299.6,299.6,299.6
2010:Q2,#N/A,#N/A,#N/A,#N/A,263.1,262.9,262.9,262.9,284.6,284.6,284.6,284.6,281.6,281.6,281.6,281.6,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,281.7,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1,303.1
2010:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,265.7,263.5,263.5,279.5,279.5,279.5,279.5,279.3,279.3,279.3,279.3,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,277.4,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8,298.8
2010:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,264.4,259.1,273.9,273.9,273.9,273.9,278.9,278.9,278.9,278.9,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,274.8,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9,293.9
2011:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,256.1,274.3,274.3,274.3,274.3,280.6,280.6,280.6,280.6,273.5,273.5,273.5,273.5,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,272.4,299.8,299.8,299.8,299.8,299.8,299.8,299.8,299.8,299.8,299.8,299.8,299.8,299.8,299.8,299.8
2011:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,274.2,274.9,274.9,274.9,286.3,286.3,286.3,286.3,275.1,275.1,275.1,275.1,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,273.2,309.9,309.9,309.9,309.9,309.9,309.9,309.9,309.9,309.9,309.9,309.9,309.9,309.9,309.9,309.9
2011:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,273.1,281.3,281.3,298.6,298.6,298.6,298.6,286.6,286.6,286.6,286.6,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,280,325.7,325.7,325.7,325.7,325.7,325.7,325.7,325.7,325.7,325.7,325.7,325.7,325.7,325.7,325.7
2011:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,284.7,280.7,294.8,294.8,294.8,294.8,280.5,280.5,280.5,280.5,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,275.2,316.8,316.8,316.8,316.8,316.8,316.8,316.8,316.8,316.8,316.8,316.8,316.8,316.8,316.8,316.8
2012:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,284.2,293.9,293.9,293.9,293.9,283,283,283,283,278.3,278.3,278.3,278.3,281,281,281,281,281,281,281,281,281,281,281,281,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4,325.4
2012:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,297.9,305.3,305.3,305.3,293.4,293.4,293.4,293.4,288.1,288.1,288.1,288.1,294.9,294.9,294.9,294.9,294.9,294.9,294.9,294.9,294.9,294.9,294.9,294.9,341.1,341.1,341.1,341.1,341.1,341.1,341.1,341.1,341.1,341.1,341.1,341.1,341.1,341.1,341.1
2012:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,312.5,302.1,302.1,295.8,295.8,295.8,295.8,289.8,289.8,289.8,289.8,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,295.6,343.6,343.6,343.6,343.6,343.6,343.6,343.6,343.6,343.6,343.6,343.6,343.6,343.6,343.6,343.6
2012:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,303.6,301.4,302.3,302.3,302.3,302.3,300.7,300.7,300.7,300.7,306,306,306,306,306,306,306,306,306,306,306,306,356.1,356.1,356.1,356.1,356.1,356.1,356.1,356.1,356.1,356.1,356.1,356.1,356.1,356.1,356.1
2013:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,296.6,287.6,287.6,287.6,287.6,296.3,296.3,296.3,296.3,298.3,298.3,298.3,298.3,303.3,303.3,303.3,303.3,303.3,303.3,303.3,303.3,345,345,345,345,345,345,345,345,345,345,345,345,345,345,345
2013:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,278.7,284.8,284.8,284.8,297.2,297.2,297.2,297.2,296.1,296.1,296.1,296.1,301,301,301,301,301,301,301,301,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1,345.1
2013:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,286.3,288,288,301.9,301.9,301.9,301.9,299.6,299.6,299.6,299.6,298.6,298.6,298.6,298.6,298.6,298.6,298.6,298.6,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8,346.8
2013:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,289.9,286.4,309.5,309.5,309.5,309.5,305.4,305.4,305.4,305.4,300.2,300.2,300.2,300.2,300.2,300.2,300.2,300.2,345.8,345.8,345.8,345.8,345.8,345.8,345.8,345.8,345.8,345.8,345.8,345.8,345.8,345.8,345.8
2014:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,285.2,309.1,309.1,309.1,309.1,303.8,303.8,303.8,303.8,301.1,301.1,301.1,301.1,296.3,296.3,296.3,296.3,345.5,345.5,345.5,345.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5,344.5
2014:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,315.5,312.1,312.1,312.1,305,305,305,305,298.3,298.3,298.3,298.3,299.8,299.8,299.8,299.8,349.1,349.1,349.1,349.1,347,347,347,347,347,347,347,347,347,347,347
2014:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,316.5,318.3,318.3,308.4,308.4,308.4,308.4,295.9,295.9,295.9,295.9,298.2,298.2,298.2,298.2,349.3,349.3,349.3,349.3,347.9,347.9,347.9,347.9,347.9,347.9,347.9,347.9,347.9,347.9,347.9
2014:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,315,315.5,306,306,306,306,293,293,293,293,295.9,295.9,295.9,295.9,340.8,340.8,340.8,340.8,341.9,341.9,341.9,341.9,341.9,341.9,341.9,341.9,341.9,341.9,341.9
2015:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,306.5,300,300,300,300,291.3,291.3,291.3,291.3,289.7,289.7,289.7,289.7,330.1,330.1,330.1,330.1,332.3,332.3,332.3,332.3,333,333,333,333,333,333,333
2015:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,296.8,301.2,301.2,301.2,291.5,291.5,291.5,291.5,295.4,295.4,295.4,295.4,328.4,328.4,328.4,328.4,332,332,332,332,331.4,331.4,331.4,331.4,331.4,331.4,331.4
2015:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,300.6,311.5,311.5,299.6,299.6,299.6,299.6,303.2,303.2,303.2,303.2,335.5,335.5,335.5,335.5,339.9,339.9,339.9,339.9,339.5,339.5,339.5,339.5,339.5,339.5,339.5
2015:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,316.4,319.4,305.5,305.5,305.5,305.5,313,313,313,313,343.2,343.2,343.2,343.2,348.1,348.1,348.1,348.1,349.6,349.6,349.6,349.6,349.6,349.6,349.6
2016:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,323.9,305.7,305.7,305.7,305.7,312.4,312.4,312.4,312.4,341.7,341.7,341.7,341.7,345.7,345.7,345.7,345.7,349.6,349.6,349.6,349.6,349.2,349.2,349.2
2016:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,311,302.4,302.4,302.4,314,314,314,314,339.6,339.6,339.6,339.6,343.2,343.2,343.2,343.2,346.6,346.6,346.6,346.6,347.1,347.1,347.1
2016:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,305.4,311.9,311.9,320,320,320,320,352.3,352.3,352.3,352.3,356.6,356.6,356.6,356.6,358.9,358.9,358.9,358.9,358.9,358.9,358.9
2016:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,318.2,311.2,319.5,319.5,319.5,319.5,348.5,348.5,348.5,348.5,355.7,355.7,355.7,355.7,359.1,359.1,359.1,359.1,359.8,359.8,359.8
2017:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,299.2,322.1,322.1,322.1,322.1,345.6,345.6,345.6,345.6,356,356,356,356,362.4,362.4,362.4,362.4,361.9,361.9,361.9
2017:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,322.5,320.6,320.6,320.6,344.3,344.3,344.3,344.3,351.1,351.1,351.1,351.1,356,356,356,356,356.6,356.6,356.6
2017:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,321.9,315.2,315.2,339.7,339.7,339.7,339.7,348.8,348.8,348.8,348.8,349.5,349.5,349.5,349.5,350.3,350.3,350.3
2017:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,317.4,323.8,342.7,342.7,342.7,342.7,349.6,349.6,349.6,349.6,348.8,348.8,348.8,348.8,351.7,351.7,351.7
2018:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,330.4,353.3,353.3,353.3,353.3,353.8,353.8,353.8,353.8,355.7,355.7,355.7,355.7,359.6,359.6,359.6
2018:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,361.1,366.4,366.4,366.4,364,364,364,364,362.5,362.5,362.5,362.5,366.3,366.3,366.3
2018:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,370.9,372.2,372.2,369.4,369.4,369.4,369.4,362.7,362.7,362.7,362.7,369,369,369
2018:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,376.2,389.4,386.9,386.9,386.9,386.9,378.9,378.9,378.9,378.9,383.8,383.8,383.8
2019:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,384.9,363.8,363.8,363.8,363.8,358.2,358.2,358.2,358.2,358.2,358.2,358.2
2019:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,361.2,364.8,364.8,364.8,353.8,353.8,353.8,353.8,353.5,353.5,353.5
2019:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,366,364,364,354.3,354.3,354.3,354.3,353.9,353.9,353.9
2019:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,366.4,357.1,349.5,349.5,349.5,349.5,350.5,350.5,350.5
2020:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,384.4,413.5,413.5,413.5,413.5,411.6,411.6,411.6
2020:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,536.1,467,467,467,460.8,460.8,460.8
2020:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,363.5,391.6,391.6,389.8,389.8,389.8
2020:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,410.1,379.4,383.2,383.2,383.2
2021:Q1,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,360.7,370.1,370.1,370.1
2021:Q2,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,377.8,352.2,352.2
2021:Q3,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,340.6,349.1
2021:Q4,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,353.7
